objectid,parentid,title,creator,date,date-is-approximate?,entry_date,external_resources,address,description,space_syntax,subject,building_type,conservation_state,bibliography,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
zvb017geo,zvb017,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
ordd018,,Station Building,,1961,,,https://www.sbb.ch/en?nach=8942+Oberrieden+Alte+Landstrasse+35|SBB Journey Planner;https://www.wikidata.org/wiki/Q127222852|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Oberrieden_Station_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/744740178|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2288990_0/extendedHtmlPopup|EGID (1);https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/210219065_0/extendedHtmlPopup|EGID (2),"Alte Landstrasse 35, 8942 Oberrieden",Station Building with city gate metaphor at Oberrieden Dorf,,City Gate Metaphor;Urban Furniture;Commercial Use,Passenger Facility,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/ordd018/library|ORDD018 on Zotero,Oberrieden,47.27689,8.57745,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/8/8c/ORDD018_Oberrieden-Dorf_MaxVogt_20240810_113647.jpg,https://commons.wikimedia.org/w/thumb.php?f=ORDD018_Oberrieden-Dorf_MaxVogt_20240810_113647.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ORDD018_Oberrieden-Dorf_MaxVogt_20240810_113647.jpg&w=400,,
ordd018001,ordd018,Inventar historischer Bahnhöfe: Feldbach,<a href='https://foto-ch.ch/persons/detail/34321' target='_blank'>Hans-Peter Bärtschi</a>,,,1983,,,"Dossier im SBB-Archiv, dortige Beschreibung: Information zu Bauherrschaft, Umbauten und zusätzliche Gebäude, Schutzziel betreffend Erhaltung des Bahnhofs, Fotodokumentation, Bewertung der Ursprünglichkeit",,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=539389' target='_blank'>GD_BAU_SBB64_0692</a>,Text;Image;StillImage,application/pdf,de,no license information,,pdf,https://www.sbbarchiv.ch/Dateien/113/D566685.pdf,,,,
ordd018002,ordd018,Oberrieden Dorf: Aufnahmegebäude und Kiosk,"Bauabteilung, Kreis III [BT 3 Hochbau], Berchtold und Co. AG",,,1961–1968,,,"Grundrisse, Detailansichten und Aussenansichten des Aufnahmegebäudes und des Kioskes (Pausen)",,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=601113' target='_blank'>PL_169_00336</a>,Text;Image;StillImage,record,de,no license information,,record,https://www.sbbarchiv.ch/detail.aspx?ID=601113,,,,
ordd018003,ordd018,Oberrieden Dorf: Aufnahmegebäude,Altorfer,,,1962–1963,,,Detailansichten und Ingenieurpläne des Aufnahmegebäudes (Pausen),,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=601114' target='_blank'>PL_169_00337</a>,Text;Image;StillImage,record,de,no license information,,record,https://www.sbbarchiv.ch/detail.aspx?ID=601114,,,,
ordd018004,ordd018,Station Oberrieden-Dorf im Umbau,unknown,,,1963-11,,,,,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=227194' target='_blank'>R_4939_08</a>,Image;StillImage,record,de,no license information,,record,https://www.sbbarchiv.ch/bild.aspx?VEID=227194&DEID=10&SQNZNR=1,,,,
ordd018005,ordd018,Station Oberrieden-Dorf im Umbau,unknown,,,1963-11,,,,,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=227203' target='_blank'>R_4939_11</a>,Image;StillImage,record,de,no license information,,record,https://www.sbbarchiv.ch/bild.aspx?VEID=227203&DEID=10&SQNZNR=1,,,,
ordd018geo,ordd018,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/OberriedenDorf.geojson' target='_blank'>OberriedenDorf.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/OberriedenDorf.geojson,,,,
ordd118,,Shelter,,1961,,,https://www.wikidata.org/wiki/Q127223491|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Oberrieden_Shelter_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/93950575|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/210289393_0/extendedHtmlPopup|EGID,"Alte Landstrasse 37.2, 8942 Oberrieden","<p>Shelter building at Oberrieden, opposite platform of the station building, staircase access inside the building.</p><p>See <a href=""https://mtwente.github.io/maxvogt/items/ordd018.html"" target='_blank'>ordd018</a> for details.</p>",,Roof Shape;Skylight;Vertical Wall Openings,Passenger Facility,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/ordd018/library|see ORDD018 on Zotero,Oberrieden,47.27693,8.57783,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/c/cf/ORDD118_Oberrieden-Dorf_MaxVogt_20240615_192427.jpg,https://commons.wikimedia.org/w/thumb.php?f=ORDD118_Oberrieden-Dorf_MaxVogt_20240615_192427.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ORDD118_Oberrieden-Dorf_MaxVogt_20240615_192427.jpg&w=400,,
ordd118geo,ordd118,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/OberriedenDorf.geojson' target='_blank'>OberriedenDorf.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/OberriedenDorf.geojson,,,,
zvb019,,Service Building Traffic Operations,,1965,,,https://www.sbb.ch/en?nach=8005+Zürich+Langstrasse+175|SBB Journey Planner;https://www.wikidata.org/wiki/Q127690890|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich_Langstrasse_Traffic_Operations_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/56016386|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2366104_0/extendedHtmlPopup|EGID,"Langstrasse 175, 8005 Zürich","Service building, annex later added to the building, as well as façade cladding",,Roof Shape;City Gate Metaphor;Building Height;Relative Positioning;Urban Square,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zvb019/library|ZVB019 on Zotero,Zürich,47.38171,8.52868,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/b/b9/ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg&w=400,,
zvb019001,zvb019,ZVB019 Zuerich-Langstrasse MaxVogt 20240721 193344,Moritz Twente,,,2024-07-22,,,"Service Building at Langstrasse 175, designed by Max Vogt, constructed in 1964, extended in 1987 featuring metal revetments. Pictured here from the opposite side of Langstrasse, facing southwest with the railway tracks to the left",,,,,,,,,<a href='https://commons.wikimedia.org/wiki/Category:Z%C3%BCrich_Langstrasse_Traffic_Operations_Service_Building' target='_blank'>Wikimedia Commons</a>,<a href='https://commons.wikimedia.org/wiki/File:ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg' target='_blank'>ZVB019 Zuerich-Langstrasse MaxVogt 20240721 193344</a>,Image;StillImage,image/jpeg,de,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/b/b9/ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZVB019_Zuerich-Langstrasse_MaxVogt_20240721_193344.jpg&w=400,,
zvb019geo,zvb019,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
uer020,,Service Building,,1965,,,https://www.sbb.ch/en?nach=8713+Uerikon+Stationsstrasse+3|SBB Journey Planner;https://www.wikidata.org/wiki/Q126369347|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Uerikon_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/761911953|OpenStreetMap Object,"Stationsstrasse 3, 8713 Uerikon",,,Annex;Waiting Area;Urban Square,Passenger Facility,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/uer020/library|UER020 on Zotero,Uerikon,47.2359,8.75281,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/b/b4/UER020_Uerikon_MaxVogt_20240504_151319.jpg,https://commons.wikimedia.org/w/thumb.php?f=UER020_Uerikon_MaxVogt_20240504_151319.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=UER020_Uerikon_MaxVogt_20240504_151319.jpg&w=400,,
uer020geo,uer020,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Uerikon.geojson' target='_blank'>Uerikon.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Uerikon.geojson,,,,
zvb022,,Depot G (Apartment Building),,1965,,,https://www.sbb.ch/en?nach=8005+Zürich+Neugasse+151|SBB Journey Planner;https://www.wikidata.org/wiki/Q127923164|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich_Depot_G_Apartment_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/56016383|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/150132_0/extendedHtmlPopup|EGID,"Neugasse 151, 8005 Zürich","High-Rise Apartment building, employee housing, connected to Depot G",,City Gate Metaphor;Vertical Wall Openings,Apartments,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zvb022/library|ZVB022 on Zotero,Zürich,47.38474,8.52285,,,record,compound_object,eng,,,compound_object,,,,,
zvb022geo,zvb022,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
zvb122,,Shunting Signal Box Building,,1962,,,https://www.sbb.ch/en?nach=8004+Zürich+Remisenstrasse+17|SBB Journey Planner;https://www.wikidata.org/wiki/Q127915643|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich_Depot_F_Cargo_Shunting_Signal_Box_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/1304037128|OpenStreetMap Object,"bei Remisenstrasse 17, 8004 Zürich","Shunting Signal Box building, later added next to older Depot F",,Annex;Microarchitecture,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zvb112/library|ZVB112 on Zotero,Zürich,47.38174,8.52456,,,record,compound_object,eng,,,compound_object,,,,,
zvb122geo,zvb122,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
zvb222,,Signal Box Building 8,,1982,,,https://www.sbb.ch/en?nach=8004+Zürich+Remisenstrasse+31|SBB Journey Planner;https://www.wikidata.org/wiki/Q127914795|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich_Depot_F_Signal_Box_8|Wikimedia Commons Category;https://www.openstreetmap.org/way/107193788|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/302004695_0/extendedHtmlPopup|EGID,"Remisenstrasse 31, 8004 Zürich",Signal Box Building 8 at Zürich Vorbahnhof,,Façade Cladding;Building Height,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zvb222/library|ZVB222 on Zotero,Zürich,47.382984,8.52167,,,record,compound_object,eng,,,compound_object,,,,,
zvb222geo,zvb222,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
fb023,,Service Building,,1966,,,https://www.sbb.ch/en?nach=8714+Feldbach+Bahnhofstrasse+16|SBB Journey Planner;https://www.wikidata.org/wiki/Q126118808|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Feldbach_Station_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/88955860|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/210204579_0/extendedHtmlPopup|EGID,"Bahnhofstrasse 16.1, 8714 Feldbach",,,Roof Shape;Relative Position,Rail Infrastructure,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/fb023/library|FB023 on Zotero,Feldbach,47.23927,8.78385,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/a/a4/FB023_Feldbach_MaxVogt_20240504_161649.jpg,https://commons.wikimedia.org/w/thumb.php?f=FB023_Feldbach_MaxVogt_20240504_161649.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=FB023_Feldbach_MaxVogt_20240504_161649.jpg&w=400,,
